"","Q5","Q6","Q7_1","Q7_2","Q7_3","Q7_4","Q7_5","Q7_6","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_7","Q8_8","Q8_9","Q8_10","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q10_1","Q10_2","Q10_3","Q10_4","Q10_5","Q10_6","Q10_7","Q10_8","Q10_9","Q10_10","Q10_11","Q10_12","Q10_13","Q10_14","Q10_15","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q11_11","Q11_12","Q11_7","Q11_8","Q11_9","Q11_10","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q15_11","Q15_12","Q15_13","Q15_14","Q15_15","Q15_16","Q15_17","Q15_18","Q15_19","Q15_20","Q15_21","Q15_22","Q15_23","Q16","Q17","Q18","Q19","Q20","Q22","Q23","Q26","Q28","currency","tot_spent_usd","spent_mon","spent_ord"
"61","7","3","0","0","1","1","0","1","1","0","0","1","1","0","1","0","0","1","0","1","0","0","1","1","1","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1",19,"2","15","10","5","2","4","9","MXN",0.49,1,"5+"
"62","3","2","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","2",24,"3","13","12","5","2","5","10","RUB",2.1,1,"5+"
"63","6","6","0","1","1","1","1","0","1","1","1","1","1","1","0","1","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1",20,"2","5","3","4","5","2","4","CAD",3.95,1,"<5"
"64","5","2","0","1","1","1","1","0","1","0","0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","1","0","1","1","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","2",19,"2","11","9","1","3","4","8","JPY",0.891,1,"<1"
"65","5","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2",40,"2","13","12","4","4","1","10","RUB",0.84,1,"5+"
"66","6","3","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","0","0","0","1","1","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","1","0","1",17,"2","7","5","5","2","4","6","EUR",6.4233,1,"5+"
"67","4","1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","2",31,"2","4","14","4","7","1","3","GBP",8.0865,1,"5+"
"68","6","2","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","1","1","1","1","1","1","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","1","0","1","0","1",37,"3","11","9","1","5","1","8","JPY",13.5,1,"<5"
"69","7","3","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1",59,"3","7","5","4","5","1","6","EUR",8.19,1,"<5"
"70","6","4","0","1","1","1","1","0","1","0","1","0","1","1","1","0","0","1","1","1","0","1","1","1","0","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","0","2",21,"2","6","4","1","5","1","5","USD",6,1,"<1"
"71","3","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2",44,"3","2","1","6","6","1","1","AUD",3.6,1,"5+"
"72","6","4","0","0","0","1","1","0","1","1","1","0","1","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","1","0","0","0","0","1","1","0","1","1","1","0","1","0","1","0","0","1","1","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1",28,"2","6","4","1","5","1","5","CNY",3,1,"5+"
"73","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",41,"3","11","9","7","5","1","8","JPY",4.5,1,"5+"
"74","6","2","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","1","0","0","0","2",40,"3","6","4","1","5","1","5","CNY",0,0,"5+"
"75","5","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",53,"6","7","5","4","5","1","6","EUR",35.1,1,"<5"
"76","5","3","0","1","1","1","1","0","0","0","1","1","0","1","1","1","0","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","0","1","1","0","0","1","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1",24,"2","3","2","5","3","4","2","BRL",0.45,1,"5+"
"77","8","5","0","1","0","1","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1",31,"3","3","2","4","2","1","2","BRL",2.3202,1,"<1"
"78","5","3","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","2",42,"3","6","4","1","7","4","5","CNY",150,1,"5+"
"79","4","2","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","1","1","1","0","0","1","0","0","1","0","0","0","0","2",29,"3","1","15","4","6","1","12","USD",5,1,"<5"
"80","7","5","1","1","1","1","1","0","0","0","1","1","1","1","0","0","0","1","1","0","1","1","1","0","1","1","0","1","0","0","1","1","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1",22,"2","1","15","4","3","1","12","USD",8.55,1,"<5"
"81","4","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2",26,"1","5","3","7","6","2","4","USD",5,1,"5+"
"82","7","2","1","1","1","1","1","0","1","0","1","1","0","1","1","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","0","0","1",79,"1","10","8","4","6","1","6","EUR",1.755,1,"5+"
"83","7","3","0","1","0","1","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","1","0","1","0","1","1","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","1","0","1","1","1","0","0","1","0","0","1","0","2",21,"1","9","7","1","6","4","7","USD",2,1,"<5"
"84","7","4","0","1","0","0","1","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",39,"3","6","4","1","5","1","5","RMB",4.5,1,"<5"
"85","4","2","1","0","1","1","1","0","0","0","1","0","1","1","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1",21,"2","3","2","6","5","3","12","BRL",0.54,1,"<5"
"86","6","3","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","1","1","0","1","0","1","1","0","0","1","0","1","0","1","0","1","0","1",43,"3","16","13","4","5","1","6","EUR",11.6883,1,"<5"
"87","7","2","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1",24,"2","11","9","1","5","4","8","JPY",13.5,1,"<5"
"88","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2",44,"4","5","3","4","4","5","4","USD",5,1,"5+"
"89","6","4","0","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","1","0","0","0","1",34,"3","6","4","1","6","1","5","CNY",15,1,"<1"
"90","8","3","0","1","0","1","1","0","1","1","1","1","0","1","1","1","0","1","0","1","0","1","1","1","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","0","2",29,"1","6","4","1","5","1","5","RMB",8.7,1,"5+"
"91","3","3","0","1","1","1","1","0","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","0","1","1","0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1",22,"2","3","2","5","5","2","2","BRL",0.36,1,"<5"
"92","4","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",81,"3","11","9","1","5","8","8","JPY",0,0,"5+"
"93","8","2","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1",30,"1","7","16","7","8","1","13","EUR",5.85,1,"5+"
"94","2","1","0","0","1","1","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1",36,"1","15","13","4","3","8","6","EUR",1.17,1,"<5"
"95","3","1","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1",45,"3","15","16","4","2","3","12","USD",15,1,"5+"
"96","3","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","2",44,"3","1","15","4","5","5","12","USD",1,1,"<1"
"97","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",64,"3","8","6","4","2","8","6","EUR",0.936,1,"5+"
"98","6","3","0","1","0","1","1","0","1","1","0","0","1","1","1","1","0","0","0","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","2",37,"3","6","4","1","5","1","5","CNY",15,1,"<5"
"99","6","4","0","1","1","0","1","0","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1",32,"3","6","4","1","6","1","5","CNY",0.75,1,"5+"
"100","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1",31,"3","3","2","6","3","4","2","BRL",5.58,1,"0"
"101","6","2","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1",63,"3","5","3","2","3","1","4","CAD",1.58,1,"<1"
"102","4","2","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","2",38,"3","6","4","1","3","1","5","CNY",30,1,"<5"
"103","8","3","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","1","1","1","0","0","2",24,"2","16","16","3","4","6","13","USD",2,1,"<5"
"104","7","4","0","1","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","1","1","0","1","0","1","1","0","0","1","0","1","0","1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","0","0","0","1","1","0","1","1","1","0","1",34,"3","6","4","1","5","1","5","CNY",7.5,1,"5+"
"105","3","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","1","0","1",16,"1","8","6","5","2","4","6","EUR",5.85,1,"5+"
"106","6","2","1","1","1","1","1","0","1","0","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","1","1","1","0","1",23,"2","3","2","2","5","1","2","BRL",2.5488,1,"<5"
"107","7","2","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","1","0","1","0","1","1","0","1","1","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","1","0","1","1","0","0","1","1","1","1","0","1",21,"2","1","15","4","3","1","12","USD",5,1,"5+"
"108","3","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0","1","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","2",25,"1","5","3","4","2","1","4","CAD",3.9421,1,"5+"
"109","6","3","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1",39,"3","6","4","1","5","1","5","RMB",11.85,1,"5+"
"110","5","2","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","0","1",35,"1","16","14","4","6","1","3","GBP",7.4115,1,"<1"
"111","2","2","0","1","0","1","1","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","1","1","1","0","0","1","0","0","1","1","0","0","0","2",28,"2","6","4","1","5","1","5","RMB",0.3,1,"0"
"112","4","2","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","1",33,"2","2","1","1","3","1","1","AUD",2.2104,1,"0"
"113","5","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",22,"2","9","7","1","5","6","7","USD",10,1,"<5"
"114","6","2","0","0","1","1","1","0","0","1","0","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1",26,"2","6","4","1","6","1","5","CNY",7.5,1,"<5"
"115","6","2","0","0","1","1","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","1","0","1","1","1","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2",18,"2","14","11","1","2","4","11","KRW",4.2,1,"<1"
"116","3","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","1",16,"2","9","7","1","2","4","7","INR",1.3,1,"<5"
"117","3","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",62,"3","12","10","3","5","2","9","USD",10,1,"5+"
